,Collection,BrandLine,Material,StyleCode,GridValue,Style,Region,Size,Color,Month,Demand,Color_Base,Color_Finish,Is_Multicolor,OpticalOrSun,BrandName
11952,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2023-09,38.0,Unknown,Unknown,0.0,Sun,Nike
11953,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2023-10,62.0,Unknown,Unknown,0.0,Sun,Nike
11954,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2023-11,43.0,Unknown,Unknown,0.0,Sun,Nike
11955,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2023-12,54.0,Unknown,Unknown,0.0,Sun,Nike
11956,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2024-01,48.0,Unknown,Unknown,0.0,Sun,Nike
11957,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2024-02,75.0,Unknown,Unknown,0.0,Sun,Nike
11958,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2024-03,99.0,Unknown,Unknown,0.0,Sun,Nike
11959,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2024-04,50.0,Unknown,Unknown,0.0,Sun,Nike
11960,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2024-05,79.0,Unknown,Unknown,0.0,Sun,Nike
11961,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2024-06,90.0,Unknown,Unknown,0.0,Sun,Nike
11962,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2024-07,43.0,Unknown,Unknown,0.0,Sun,Nike
11963,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,AMER,Unknown,,2024-08,87.0,Unknown,Unknown,0.0,Sun,Nike
11964,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2023-09,5.0,Unknown,Unknown,0.0,Sun,Nike
11965,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2023-10,19.0,Unknown,Unknown,0.0,Sun,Nike
11966,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2023-11,40.0,Unknown,Unknown,0.0,Sun,Nike
11967,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2023-12,2.0,Unknown,Unknown,0.0,Sun,Nike
11968,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2024-01,22.0,Unknown,Unknown,0.0,Sun,Nike
11969,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2024-02,19.0,Unknown,Unknown,0.0,Sun,Nike
11970,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2024-03,17.0,Unknown,Unknown,0.0,Sun,Nike
11971,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2024-04,24.0,Unknown,Unknown,0.0,Sun,Nike
11972,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2024-05,13.0,Unknown,Unknown,0.0,Sun,Nike
11973,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2024-06,15.0,Unknown,Unknown,0.0,Sun,Nike
11974,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2024-07,10.0,Unknown,Unknown,0.0,Sun,Nike
11975,KS,NIKE SUN,NKFJ1978,NIKE BRAZEN BOOST M,5716451,NIKE BRAZEN BOOST M,EMEA,Unknown,,2024-08,13.0,Unknown,Unknown,0.0,Sun,Nike
11976,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-09,38.0,Unknown,Unknown,0.0,Sun,Nike
11977,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-10,39.0,Unknown,Unknown,0.0,Sun,Nike
11978,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-11,35.0,Unknown,Unknown,0.0,Sun,Nike
11979,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-12,48.0,Unknown,Unknown,0.0,Sun,Nike
11980,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-01,35.0,Unknown,Unknown,0.0,Sun,Nike
11981,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-02,21.0,Unknown,Unknown,0.0,Sun,Nike
11982,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-03,40.0,Unknown,Unknown,0.0,Sun,Nike
11983,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-04,48.0,Unknown,Unknown,0.0,Sun,Nike
11984,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-05,64.0,Unknown,Unknown,0.0,Sun,Nike
11985,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-06,64.0,Unknown,Unknown,0.0,Sun,Nike
11986,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-07,43.0,Unknown,Unknown,0.0,Sun,Nike
11987,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-08,57.0,Unknown,Unknown,0.0,Sun,Nike
11988,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-09,0,Unknown,Unknown,0.0,Sun,Nike
11989,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-10,4.0,Unknown,Unknown,0.0,Sun,Nike
11990,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-11,1.0,Unknown,Unknown,0.0,Sun,Nike
11991,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-12,1.0,Unknown,Unknown,0.0,Sun,Nike
11992,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-01,2.0,Unknown,Unknown,0.0,Sun,Nike
11993,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-02,0,Unknown,Unknown,0.0,Sun,Nike
11994,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-03,1.0,Unknown,Unknown,0.0,Sun,Nike
11995,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-04,2.0,Unknown,Unknown,0.0,Sun,Nike
11996,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-05,1.0,Unknown,Unknown,0.0,Sun,Nike
11997,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-06,0,Unknown,Unknown,0.0,Sun,Nike
11998,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-07,0,Unknown,Unknown,0.0,Sun,Nike
11999,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916010,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-08,2.0,Unknown,Unknown,0.0,Sun,Nike
12000,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-09,56.0,Unknown,Unknown,0.0,Sun,Nike
12001,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-10,46.0,Unknown,Unknown,0.0,Sun,Nike
12002,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-11,29.0,Unknown,Unknown,0.0,Sun,Nike
12003,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-12,16.0,Unknown,Unknown,0.0,Sun,Nike
12004,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-01,59.0,Unknown,Unknown,0.0,Sun,Nike
12005,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-02,56.0,Unknown,Unknown,0.0,Sun,Nike
12006,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-03,55.0,Unknown,Unknown,0.0,Sun,Nike
12007,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-04,81.0,Unknown,Unknown,0.0,Sun,Nike
12008,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-05,100.0,Unknown,Unknown,0.0,Sun,Nike
12009,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-06,45.0,Unknown,Unknown,0.0,Sun,Nike
12010,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-07,67.0,Unknown,Unknown,0.0,Sun,Nike
12011,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-08,52.0,Unknown,Unknown,0.0,Sun,Nike
12012,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-09,0,Unknown,Unknown,0.0,Sun,Nike
12013,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-10,2.0,Unknown,Unknown,0.0,Sun,Nike
12014,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-11,1.0,Unknown,Unknown,0.0,Sun,Nike
12015,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-12,0,Unknown,Unknown,0.0,Sun,Nike
12016,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-01,2.0,Unknown,Unknown,0.0,Sun,Nike
12017,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-02,0,Unknown,Unknown,0.0,Sun,Nike
12018,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-03,2.0,Unknown,Unknown,0.0,Sun,Nike
12019,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-04,0,Unknown,Unknown,0.0,Sun,Nike
12020,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-05,0,Unknown,Unknown,0.0,Sun,Nike
12021,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-06,0,Unknown,Unknown,0.0,Sun,Nike
12022,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-07,1.0,Unknown,Unknown,0.0,Sun,Nike
12023,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916012,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-08,4.0,Unknown,Unknown,0.0,Sun,Nike
12024,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-09,69.0,Unknown,Unknown,0.0,Sun,Nike
12025,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-10,66.0,Unknown,Unknown,0.0,Sun,Nike
12026,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-11,90.0,Unknown,Unknown,0.0,Sun,Nike
12027,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2023-12,81.0,Unknown,Unknown,0.0,Sun,Nike
12028,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-01,48.0,Unknown,Unknown,0.0,Sun,Nike
12029,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-02,59.0,Unknown,Unknown,0.0,Sun,Nike
12030,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-03,102.0,Unknown,Unknown,0.0,Sun,Nike
12031,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-04,56.0,Unknown,Unknown,0.0,Sun,Nike
12032,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-05,52.0,Unknown,Unknown,0.0,Sun,Nike
12033,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-06,50.0,Unknown,Unknown,0.0,Sun,Nike
12034,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-07,87.0,Unknown,Unknown,0.0,Sun,Nike
12035,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,AMER,Unknown,,2024-08,52.0,Unknown,Unknown,0.0,Sun,Nike
12036,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-09,2.0,Unknown,Unknown,0.0,Sun,Nike
12037,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-10,7.0,Unknown,Unknown,0.0,Sun,Nike
12038,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-11,3.0,Unknown,Unknown,0.0,Sun,Nike
12039,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2023-12,2.0,Unknown,Unknown,0.0,Sun,Nike
12040,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-01,2.0,Unknown,Unknown,0.0,Sun,Nike
12041,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-02,2.0,Unknown,Unknown,0.0,Sun,Nike
12042,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-03,2.0,Unknown,Unknown,0.0,Sun,Nike
12043,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-04,0,Unknown,Unknown,0.0,Sun,Nike
12044,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-05,2.0,Unknown,Unknown,0.0,Sun,Nike
12045,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-06,1.0,Unknown,Unknown,0.0,Sun,Nike
12046,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-07,2.0,Unknown,Unknown,0.0,Sun,Nike
12047,KS,NIKE SUN,NKFJ1985,NIKE BRAZEN SHADOW F,5916060,NIKE BRAZEN SHADOW F,EMEA,Unknown,,2024-08,1.0,Unknown,Unknown,0.0,Sun,Nike
12048,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2023-09,31.0,Unknown,Unknown,0.0,Sun,Nike
12049,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2023-10,51.0,Unknown,Unknown,0.0,Sun,Nike
12050,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2023-11,33.0,Unknown,Unknown,0.0,Sun,Nike
12051,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2023-12,14.0,Unknown,Unknown,0.0,Sun,Nike
12052,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2024-01,13.0,Unknown,Unknown,0.0,Sun,Nike
12053,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2024-02,44.0,Unknown,Unknown,0.0,Sun,Nike
12054,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2024-03,28.0,Unknown,Unknown,0.0,Sun,Nike
12055,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2024-04,41.0,Unknown,Unknown,0.0,Sun,Nike
12056,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2024-05,23.0,Unknown,Unknown,0.0,Sun,Nike
12057,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2024-06,12.0,Unknown,Unknown,0.0,Sun,Nike
12058,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2024-07,14.0,Unknown,Unknown,0.0,Sun,Nike
12059,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,AMER,Unknown,,2024-08,31.0,Unknown,Unknown,0.0,Sun,Nike
12060,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2023-09,0,Unknown,Unknown,0.0,Sun,Nike
12061,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2023-10,3.0,Unknown,Unknown,0.0,Sun,Nike
12062,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2023-11,0,Unknown,Unknown,0.0,Sun,Nike
12063,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2023-12,1.0,Unknown,Unknown,0.0,Sun,Nike
12064,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2024-01,0,Unknown,Unknown,0.0,Sun,Nike
12065,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2024-02,1.0,Unknown,Unknown,0.0,Sun,Nike
12066,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2024-03,3.0,Unknown,Unknown,0.0,Sun,Nike
12067,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2024-04,2.0,Unknown,Unknown,0.0,Sun,Nike
12068,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2024-05,0,Unknown,Unknown,0.0,Sun,Nike
12069,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2024-06,0,Unknown,Unknown,0.0,Sun,Nike
12070,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2024-07,0,Unknown,Unknown,0.0,Sun,Nike
12071,KS,NIKE SUN,NKFJ1987,NIKE BRAZEN SHADOW M,5916451,NIKE BRAZEN SHADOW M,EMEA,Unknown,,2024-08,2.0,Unknown,Unknown,0.0,Sun,Nike
12072,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2023-09,45.0,Unknown,Unknown,0.0,Sun,Nike
12073,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2023-10,45.0,Unknown,Unknown,0.0,Sun,Nike
12074,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2023-11,48.0,Unknown,Unknown,0.0,Sun,Nike
12075,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2023-12,62.0,Unknown,Unknown,0.0,Sun,Nike
12076,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2024-01,63.0,Unknown,Unknown,0.0,Sun,Nike
12077,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2024-02,62.0,Unknown,Unknown,0.0,Sun,Nike
12078,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2024-03,74.0,Unknown,Unknown,0.0,Sun,Nike
12079,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2024-04,57.0,Unknown,Unknown,0.0,Sun,Nike
12080,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2024-05,64.0,Unknown,Unknown,0.0,Sun,Nike
12081,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2024-06,65.0,Unknown,Unknown,0.0,Sun,Nike
12082,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2024-07,69.0,Unknown,Unknown,0.0,Sun,Nike
12083,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,AMER,Unknown,,2024-08,60.0,Unknown,Unknown,0.0,Sun,Nike
12084,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,EMEA,Unknown,,2023-09,19.0,Unknown,Unknown,0.0,Sun,Nike
12085,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,EMEA,Unknown,,2023-10,29.0,Unknown,Unknown,0.0,Sun,Nike
12086,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,EMEA,Unknown,,2023-11,25.0,Unknown,Unknown,0.0,Sun,Nike
12087,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,EMEA,Unknown,,2023-12,12.0,Unknown,Unknown,0.0,Sun,Nike
12088,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,EMEA,Unknown,,2024-01,49.0,Unknown,Unknown,0.0,Sun,Nike
12089,KS,NIKE SUN,NKFJ1996,NIKE VALIANT FJ1996,6017010,NIKE VALIANT FJ1996/,EMEA,Unknown,,2024-02,39.0,Unknown,Unknown,0.0,Sun,Nike
