Collection,BrandLine,Material,Shape,FrameType,StyleCode,GridValue,Style,Region
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6018S,5320301,L6018S/53/MATTE GREE,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6018S,5320424,L6018S/53/MATTE BLUE,EMEA
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6021S,5516001,L6021S/55/BLACK,AMER
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6021S,5516001,L6021S/55/BLACK,EMEA
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6021S,5516214,L6021S/55/HAVANA,AMER
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6021S,5516214,L6021S/55/HAVANA,EMEA
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921035,L6023S/49/GREY,AMER
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921035,L6023S/49/GREY,EMEA
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921204,L6023S/49/BRICK,AMER
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921204,L6023S/49/BRICK,EMEA
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921210,L6023S/49/BROWN,AMER
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921210,L6023S/49/BROWN,EMEA
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921264,L6023S/49/BEIGE,AMER
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921264,L6023S/49/BEIGE,EMEA
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921275,L6023S/49/KHAKI,AMER
LS,LACOSTE SUNS,Plastic,Oval,Full Rim,L6023S,4921275,L6023S/49/KHAKI,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6026S,5120035,L6026S/51/TRANSPAREN,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6026S,5120035,L6026S/51/TRANSPAREN,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6026S,5120038,L6026S/51/LIGHT GREY,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6026S,5120038,L6026S/51/LIGHT GREY,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6026S,5120219,L6026S/51/HAVANA BRO,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6026S,5120219,L6026S/51/HAVANA BRO,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6026S,5120410,L6026S/51/TRANSPAREN,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6026S,5120410,L6026S/51/TRANSPAREN,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6029S,5319002,L6029S/53/MATTE BLAC,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6029S,5319002,L6029S/53/MATTE BLAC,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6029S,5319210,L6029S/53/TRANSPAREN,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6029S,5319210,L6029S/53/TRANSPAREN,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6029S,5319301,L6029S/53/MATTE GREE,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6029S,5319301,L6029S/53/MATTE GREE,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6029S,5319410,L6029S/53/TRANSPAREN,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6029S,5319410,L6029S/53/TRANSPAREN,EMEA
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6030S,5021001,L6030S/50/BLACK,AMER
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6030S,5021001,L6030S/50/BLACK,EMEA
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6030S,5021214,L6030S/50/HAVANA,AMER
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6030S,5021214,L6030S/50/HAVANA,EMEA
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6030S,5021301,L6030S/50/TRANSPAREN,AMER
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6030S,5021301,L6030S/50/TRANSPAREN,EMEA
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6032S,5418001,L6032S/54/BLACK,AMER
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6032S,5418001,L6032S/54/BLACK,EMEA
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6032S,5418002,L6032S/54/MATTE BLAC,AMER
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6032S,5418002,L6032S/54/MATTE BLAC,EMEA
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6032S,5418301,L6032S/54/MATTE GREE,AMER
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6032S,5418301,L6032S/54/MATTE GREE,EMEA
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6032S,5418424,L6032S/54/MATTE BLUE,AMER
LS,LACOSTE SUNS,Plastic,Rectangle,Full Rim,L6032S,5418424,L6032S/54/MATTE BLUE,EMEA
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6034S,5119001,L6034S/51/BLACK,AMER
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6034S,5119001,L6034S/51/BLACK,EMEA
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6034S,5119218,L6034S/51/HAVANA BLO,AMER
LS,LACOSTE SUNS,Plastic,Round,Full Rim,L6034S,5119218,L6034S/51/HAVANA BLO,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6035S,5318214,L6035S/53/HAVANA,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6035S,5318214,L6035S/53/HAVANA,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6035S,5318230,L6035S/53/DARK HAVAN,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6035S,5318230,L6035S/53/DARK HAVAN,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6035S,5318410,L6035S/53/TRANSPAREN,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L6035S,5318410,L6035S/53/TRANSPAREN,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L995S,5318001,L995S/53/BLACK,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L995S,5318001,L995S/53/BLACK,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L995S,5318002,L995S/53/MATTE BLACK,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L995S,5318002,L995S/53/MATTE BLACK,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L995S,5318214,L995S/53/HAVANA,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L995S,5318214,L995S/53/HAVANA,EMEA
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L995S,5318401,L995S/53/MATTE BLUE,AMER
LS,LACOSTE SUNS,Plastic,Square,Full Rim,L995S,5318401,L995S/53/MATTE BLUE,EMEA
