,_SHEET_TYPE,BASECURVE,EURORETAILPRICE,RELEASEDATE,PROTOTYPECODE,GENDER,FRAMECONSTRUCTION,SUNOPTICAL,SIZES,FIT,_BRAND,MATERIALCODE1,BRAND,RXABLE,MATERIALCODE2,COLORCODE,COLORDESCRIPTION,MADEIN,USWHOLESALEPRICE,EUROWHOLESALEPRICE,MATERIALNUMBER,RECOMMENDEDREASONS,USRETAILPRICE,FAMILY,FRAMESHAPE,NOTES,Color_Base,Color_Finish,Is_Multicolor,Date,Glasses_3m_avg_x,Sunglasses_3m_avg_x,acetate frame glasses_x,Calvin Klein frames_x,FSA glasses_x,Lacoste frames_x,metal frame glasses_x,Nike frames_x,Glasses_3m_avg_y,Sunglasses_3m_avg_y,acetate frame glasses_y,Calvin Klein frames_y,FSA glasses_y,Lacoste frames_y,metal frame glasses_y,Nike frames_y
194,Sun,4,"175,00",LACOSTE - SEP 2024,E8918C1,M,Full,Sun,52-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,210,STRIPED BROWN,CHINA ONLY,"99,50","79,00",L6046S,POTENTIAL ADV STYLE,"200,00",THE LINE,Rectangle,ADV SKU,brown,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
195,Sun,4,"175,00",LACOSTE - SEP 2024,E8918C1,M,Full,Sun,52-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,230,DARK HAVANA,CHINA ONLY,"99,50","79,00",L6046S,POTENTIAL ADV STYLE,"200,00",THE LINE,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
196,Sun,4,"175,00",LACOSTE - SEP 2024,E8918C1,M,Full,Sun,52-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,264,SAND/HAVANA,CHINA ONLY,"99,50","79,00",L6046S,POTENTIAL ADV STYLE,"200,00",THE LINE,Rectangle,,beige,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
197,Sun,4,"175,00",LACOSTE - SEP 2024,E8918C1,M,Full,Sun,52-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,ACETATE,275,STRIPED KHAKI,CHINA ONLY,"99,50","79,00",L6046S,POTENTIAL ADV STYLE,"200,00",THE LINE,Rectangle,,beige,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
198,Sun,4,"150,00",LACOSTE - SEP 2024,E8925A2,F,Full,Sun,54-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,1,BLACK,CHINA ONLY,"84,50","67,50",L6047S,POTENTIAL ADV STYLE,"170,00",MONOGRAM,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
199,Sun,4,"150,00",LACOSTE - SEP 2024,E8925A2,F,Full,Sun,54-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,214,HAVANA,CHINA ONLY,"84,50","67,50",L6047S,POTENTIAL ADV STYLE,"170,00",MONOGRAM,Rectangle,,tortoise,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
200,Sun,4,"150,00",LACOSTE - SEP 2024,E8925A2,F,Full,Sun,54-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,264,SAND,CHINA ONLY,"84,50","67,50",L6047S,POTENTIAL ADV STYLE,"170,00",MONOGRAM,Rectangle,ADV SKU,beige,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
201,Sun,4,"150,00",LACOSTE - SEP 2024,E8925A2,F,Full,Sun,54-19-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,601,BURGUNDY,CHINA ONLY,"84,50","67,50",L6047S,POTENTIAL ADV STYLE,"170,00",MONOGRAM,Rectangle,,red,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
202,Sun,4,"140,00",LACOSTE - SEP 2024,E8690E1,U,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,35,GREY,CHINA ONLY,"82,50","64,50",L6048S,,"165,00",L.12.12 TRIM,Oval,,grey,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
203,Sun,4,"140,00",LACOSTE - SEP 2024,E8690E1,U,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,38,LIGHT GREY,CHINA ONLY,"82,50","64,50",L6048S,,"165,00",L.12.12 TRIM,Oval,,grey,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
204,Sun,4,"140,00",LACOSTE - SEP 2024,E8690E1,U,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,210,BROWN,CHINA ONLY,"82,50","64,50",L6048S,,"165,00",L.12.12 TRIM,Oval,,brown,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
205,Sun,4,"140,00",LACOSTE - SEP 2024,E8690E1,U,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,275,KHAKI,CHINA ONLY,"82,50","64,50",L6048S,,"165,00",L.12.12 TRIM,Oval,,beige,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
206,Sun,4,"140,00",LACOSTE - SEP 2024,E8690E1,U,Full,Sun,51-20-145,GLOBAL,Lacoste,Plastic,LACOSTE,True,BIO INJ-G820,800,ORANGE,CHINA ONLY,"82,50","64,50",L6048S,,"165,00",L.12.12 TRIM,Oval,,orange,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
207,Optical,4,222.75000000000003,NIKE - SEP 2024,PNRX-2402B,M,Full,Optical,56-17-145,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,1,MATTE BLACK,CHINA ONLY,112.0,82.5,NK6066,,302.40000000000003,NK LIFESTYLE ELITE,Square,,black,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
208,Optical,4,222.75000000000003,NIKE - SEP 2024,PNRX-2402B,M,Full,Optical,56-17-145,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,45,SATIN SILVER,CHINA ONLY,112.0,82.5,NK6066,,302.40000000000003,NK LIFESTYLE ELITE,Square,,silver,satin,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
209,Optical,4,222.75000000000003,NIKE - SEP 2024,PNRX-2402B,M,Full,Optical,56-17-145,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,70,SATIN GUNMETAL,CHINA ONLY,112.0,82.5,NK6066,,302.40000000000003,NK LIFESTYLE ELITE,Square,,grey,satin,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
210,Optical,4,222.75000000000003,NIKE - SEP 2024,PNRX-2402B,M,Full,Optical,56-17-145,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,411,MATTE OBSIDIAN/SILVER,CHINA ONLY,112.0,82.5,NK6066,,302.40000000000003,NK LIFESTYLE ELITE,Square,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
211,Optical,4,222.75000000000003,NIKE - SEP 2024,PNRX-2402C,M,Full,Optical,55-16-145,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,4,MATTE BLACK/ASTRONOMY BLUE,CHINA ONLY,112.0,82.5,NK6067,,302.40000000000003,NK LIFESTYLE ELITE,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
212,Optical,4,222.75000000000003,NIKE - SEP 2024,PNRX-2402C,M,Full,Optical,55-16-145,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,45,SATIN SILVER/TOTAL ORANGE,CHINA ONLY,112.0,82.5,NK6067,,302.40000000000003,NK LIFESTYLE ELITE,Rectangle,,silver,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
213,Optical,4,222.75000000000003,NIKE - SEP 2024,PNRX-2402C,M,Full,Optical,55-16-145,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,70,SATIN GUNMETAL/DARK SMOKE GREY,CHINA ONLY,112.0,82.5,NK6067,,302.40000000000003,NK LIFESTYLE ELITE,Rectangle,,grey,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
214,Optical,4,222.75000000000003,NIKE - SEP 2024,PNRX-2402C,M,Full,Optical,55-16-145,GLOBAL,Nike,Plastic,NIKE,True,INJ-SILICONE,76,SATIN GUNMETAL/UNIVERSITY RED,CHINA ONLY,112.0,82.5,NK6067,,302.40000000000003,NK LIFESTYLE ELITE,Rectangle,,grey,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
215,Optical,4,182.25,NIKE - SEP 2024,PNRX-2437,F,Full,Optical,53-17-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,10,BLACK/CLEAR GRADIENT,CHINA ONLY,91.5,67.5,NK7177,MOVE TO ZERO SHAPE ADD ,247.05,NK LIFESTYLE STATEMENT,Rectangle,,black,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
216,Optical,4,182.25,NIKE - SEP 2024,PNRX-2437,F,Full,Optical,53-17-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,25,GREY/LILAC GRADIENT,CHINA ONLY,91.5,67.5,NK7177,MOVE TO ZERO SHAPE ADD ,247.05,NK LIFESTYLE STATEMENT,Rectangle,,grey,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
217,Optical,4,182.25,NIKE - SEP 2024,PNRX-2437,F,Full,Optical,53-17-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,277,CACAO/PINK FOAM GRADIENT,CHINA ONLY,91.5,67.5,NK7177,MOVE TO ZERO SHAPE ADD ,247.05,NK LIFESTYLE STATEMENT,Rectangle,,brown,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
218,Optical,4,182.25,NIKE - SEP 2024,PNRX-2437,F,Full,Optical,53-17-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,407,BLUE/PEACH GRADIENT,CHINA ONLY,91.5,67.5,NK7177,MOVE TO ZERO SHAPE ADD ,247.05,NK LIFESTYLE STATEMENT,Rectangle,ad image,blue,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
219,Optical,4,160.65,NIKE - SEP 2024,PNRX-2438C,M,Full,Optical,53-18-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,1,BLACK,CHINA ONLY,81.0,59.5,NK7277,LIVE FREE SHAPE ADD,218.70000000000002,NK LIFESTYLE ESSENTIALS,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
220,Optical,4,160.65,NIKE - SEP 2024,PNRX-2438C,M,Full,Optical,53-18-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,34,SMOKE GREY,CHINA ONLY,81.0,59.5,NK7277,LIVE FREE SHAPE ADD,218.70000000000002,NK LIFESTYLE ESSENTIALS,Rectangle,,grey,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
221,Optical,4,160.65,NIKE - SEP 2024,PNRX-2438C,M,Full,Optical,53-18-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,301,VINTAGE GREEN,CHINA ONLY,81.0,59.5,NK7277,LIVE FREE SHAPE ADD,218.70000000000002,NK LIFESTYLE ESSENTIALS,Rectangle,,green,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
222,Optical,4,160.65,NIKE - SEP 2024,PNRX-2438C,M,Full,Optical,53-18-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,412,ARMORY NAVY,CHINA ONLY,81.0,59.5,NK7277,LIVE FREE SHAPE ADD,218.70000000000002,NK LIFESTYLE ESSENTIALS,Rectangle,,grey,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
223,Optical,4,160.65,NIKE - SEP 2024,PNRX-2438E,M,Full,Optical,55-18-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,1,BLACK,CHINA ONLY,81.0,59.5,NK7278,LIVE FREE SHAPE ADD,218.70000000000002,NK LIFESTYLE ESSENTIALS,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
224,Optical,4,160.65,NIKE - SEP 2024,PNRX-2438E,M,Full,Optical,55-18-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,34,SMOKE GREY,CHINA ONLY,81.0,59.5,NK7278,LIVE FREE SHAPE ADD,218.70000000000002,NK LIFESTYLE ESSENTIALS,Rectangle,,grey,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
225,Optical,4,160.65,NIKE - SEP 2024,PNRX-2438E,M,Full,Optical,55-18-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,411,OBSIDIAN,CHINA ONLY,81.0,59.5,NK7278,LIVE FREE SHAPE ADD,218.70000000000002,NK LIFESTYLE ESSENTIALS,Rectangle,,black,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
226,Optical,4,160.65,NIKE - SEP 2024,PNRX-2438E,M,Full,Optical,55-18-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,903,CLEAR,CHINA ONLY,81.0,59.5,NK7278,LIVE FREE SHAPE ADD,218.70000000000002,NK LIFESTYLE ESSENTIALS,Rectangle,,crystal,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
227,Optical,4,126.9,NIKE - SEP 2024,PNRX-2403D,M,Full,Optical,56-14-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,6,MATTE BLACK/UNIVERSITY RED,CHINA ONLY,65.0,47.0,NK7291,INSPIRED BY NIKE RABID 22,175.5,NK PERFORMANCE ESSENTIALS,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
228,Optical,4,126.9,NIKE - SEP 2024,PNRX-2403D,M,Full,Optical,56-14-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,34,MATTE SMOKE GREY/TOTAL ORANGE,CHINA ONLY,65.0,47.0,NK7291,INSPIRED BY NIKE RABID 22,175.5,NK PERFORMANCE ESSENTIALS,Rectangle,,grey,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
229,Optical,4,126.9,NIKE - SEP 2024,PNRX-2403D,M,Full,Optical,56-14-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,51,MATTE LIGHT SILVER/STAD GREEN,CHINA ONLY,65.0,47.0,NK7291,INSPIRED BY NIKE RABID 22,175.5,NK PERFORMANCE ESSENTIALS,Rectangle,,silver,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
230,Optical,4,126.9,NIKE - SEP 2024,PNRX-2403D,M,Full,Optical,56-14-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,431,MATTE ASTRONOMY BLUE/OBSIDIAN,CHINA ONLY,65.0,47.0,NK7291,INSPIRED BY NIKE RABID 22,175.5,NK PERFORMANCE ESSENTIALS,Rectangle,,grey,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
231,Optical,4,126.9,NIKE - SEP 2024,PNRX-2403F,M,Full,Optical,54-16-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,1,MATTE BLACK/SMOKE GREY,CHINA ONLY,65.0,47.0,NK7292,INSPIRED BY NIKE RABID 22,175.5,NK PERFORMANCE ESSENTIALS,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
232,Optical,4,126.9,NIKE - SEP 2024,PNRX-2403F,M,Full,Optical,54-16-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,34,MATTE SMOKE GREY/CYBER,CHINA ONLY,65.0,47.0,NK7292,INSPIRED BY NIKE RABID 22,175.5,NK PERFORMANCE ESSENTIALS,Rectangle,,grey,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
233,Optical,4,126.9,NIKE - SEP 2024,PNRX-2403F,M,Full,Optical,54-16-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,301,MATTE VINTAGE GREEN/BICOASTAL,CHINA ONLY,65.0,47.0,NK7292,INSPIRED BY NIKE RABID 22,175.5,NK PERFORMANCE ESSENTIALS,Rectangle,,green,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
234,Optical,4,126.9,NIKE - SEP 2024,PNRX-2403F,M,Full,Optical,54-16-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,411,MATTE OBSIDIAN/ASTRONOMY BLUE,CHINA ONLY,65.0,47.0,NK7292,INSPIRED BY NIKE RABID 22,175.5,NK PERFORMANCE ESSENTIALS,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
235,Optical,4,140.4,NIKE - SEP 2024,PNRX-2404A,M,Full,Optical,56-12-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,1,MATTE BLACK/SMOKE GREY,CHINA ONLY,69.0,52.0,NK8157,INSPIRED BY NIKE RABID 22,186.3,NK PERFORMANCE STATEMENT,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
236,Optical,4,140.4,NIKE - SEP 2024,PNRX-2404A,M,Full,Optical,56-12-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,39,MATTE SMOKE GREY/TOTAL ORANGE,CHINA ONLY,69.0,52.0,NK8157,INSPIRED BY NIKE RABID 22,186.3,NK PERFORMANCE STATEMENT,Rectangle,,grey,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
237,Optical,4,140.4,NIKE - SEP 2024,PNRX-2404A,M,Full,Optical,56-12-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,70,SATIN GUNMETAL/STADIUM GREEN,CHINA ONLY,69.0,52.0,NK8157,INSPIRED BY NIKE RABID 22,186.3,NK PERFORMANCE STATEMENT,Rectangle,,grey,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
238,Optical,4,140.4,NIKE - SEP 2024,PNRX-2404A,M,Full,Optical,56-12-145,GLOBAL,Nike,Plastic,NIKE,True,BIO INJ-G850,412,MATTE ARMORY NAVY/ASHEN SLATE,CHINA ONLY,69.0,52.0,NK8157,INSPIRED BY NIKE RABID 22,186.3,NK PERFORMANCE STATEMENT,Rectangle,ad image,grey,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
239,Optical,4,191.70000000000002,NIKE - SEP 2024,PNRX-2405B,M,Full,Optical,56-18-145,GLOBAL,Nike,Plastic,NIKE,True,CO-INJECTION,1,MATTE BLACK/SMOKE GREY ,CHINA ONLY,97.5,71.0,NK7405,,263.25,NK PERFORMANCE STATEMENT,Rectangle,,black,matte,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
240,Optical,4,191.70000000000002,NIKE - SEP 2024,PNRX-2405B,M,Full,Optical,56-18-145,GLOBAL,Nike,Plastic,NIKE,True,CO-INJECTION,34,MATTE SMOKE GREY ,CHINA ONLY,97.5,71.0,NK7405,,263.25,NK PERFORMANCE STATEMENT,Rectangle,,grey,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
241,Optical,4,191.70000000000002,NIKE - SEP 2024,PNRX-2405B,M,Full,Optical,56-18-145,GLOBAL,Nike,Plastic,NIKE,True,CO-INJECTION,301,MATTE VINTAGE GREEN,CHINA ONLY,97.5,71.0,NK7405,,263.25,NK PERFORMANCE STATEMENT,Rectangle,,green,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
242,Optical,4,191.70000000000002,NIKE - SEP 2024,PNRX-2405B,M,Full,Optical,56-18-145,GLOBAL,Nike,Plastic,NIKE,True,CO-INJECTION,411,MATTE OBSIDIAN,CHINA ONLY,97.5,71.0,NK7405,,263.25,NK PERFORMANCE STATEMENT,Rectangle,,black,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
243,Optical,4,210.60000000000002,NIKE - SEP 2024,PNRX-2460B,F,Full,Optical,55-15-145,GLOBAL,Nike,Plastic,NIKE,True,METAL,1,MATTE BLACK,CHINA ONLY,105.0,78.0,NK8214,,283.5,NK STREETWEAR STATEMENT,Square,,black,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
244,Optical,4,210.60000000000002,NIKE - SEP 2024,PNRX-2460B,F,Full,Optical,55-15-145,GLOBAL,Nike,Plastic,NIKE,True,METAL,320,MATTE GREEN FROST,CHINA ONLY,105.0,78.0,NK8214,,283.5,NK STREETWEAR STATEMENT,Square,,grey,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
245,Optical,4,210.60000000000002,NIKE - SEP 2024,PNRX-2460B,F,Full,Optical,55-15-145,GLOBAL,Nike,Plastic,NIKE,True,METAL,671,MATTE ASTER PINK,CHINA ONLY,105.0,78.0,NK8214,,283.5,NK STREETWEAR STATEMENT,Square,,grey,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
246,Optical,4,210.60000000000002,NIKE - SEP 2024,PNRX-2460B,F,Full,Optical,55-15-145,GLOBAL,Nike,Plastic,NIKE,True,METAL,780,SHINY ROSE GOLD,CHINA ONLY,105.0,78.0,NK8214,,"267,30",NK STREETWEAR STATEMENT,Square,ad image,gold,shiny,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
247,Optical,4,210.60000000000002,NIKE - SEP 2024,PNRX-2460C,M,Full,Optical,56-13-145,GLOBAL,Nike,Plastic,NIKE,True,METAL,1,MATTE BLACK,CHINA ONLY,105.0,78.0,NK8215,,"267,30",NK STREETWEAR STATEMENT,Navigator,,black,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
248,Optical,4,210.60000000000002,NIKE - SEP 2024,PNRX-2460C,M,Full,Optical,56-13-145,GLOBAL,Nike,Plastic,NIKE,True,METAL,45,SATIN SILVER,CHINA ONLY,105.0,78.0,NK8215,,"267,30",NK STREETWEAR STATEMENT,Navigator,ad image,silver,satin,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
249,Optical,4,210.60000000000002,NIKE - SEP 2024,PNRX-2460C,M,Full,Optical,56-13-145,GLOBAL,Nike,Plastic,NIKE,True,METAL,431,MATTE ASTRONOMY BLUE,CHINA ONLY,105.0,78.0,NK8215,,"267,30",NK STREETWEAR STATEMENT,Navigator,,grey,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
250,Optical,4,210.60000000000002,NIKE - SEP 2024,PNRX-2460C,M,Full,Optical,56-13-145,GLOBAL,Nike,Plastic,NIKE,True,METAL,731,MATTE CYBER,CHINA ONLY,105.0,78.0,NK8215,,"267,30",NK STREETWEAR STATEMENT,Navigator,,yellow,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
251,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2436D,M,Full,Optical,51-18-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,1,MATTE BLACK,CHINA ONLY,99.0,73.0,NK8400,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Round,,black,matte,0,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
252,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2436D,M,Full,Optical,51-18-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,45,SATIN SILVER/GREY,CHINA ONLY,99.0,73.0,NK8400,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Round,,silver,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
253,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2436D,M,Full,Optical,51-18-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,74,SATIN GUNMETAL/ASHEN SLATE,CHINA ONLY,99.0,73.0,NK8400,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Round,,grey,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
254,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2436D,M,Full,Optical,51-18-145,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,717,SATIN GOLD/ARMORY NAVY,CHINA ONLY,99.0,73.0,NK8400,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Round,,grey,satin,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
255,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2436F,F,Full,Optical,53-16-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,45,SHINY SILVER/BLUE,CHINA ONLY,99.0,73.0,NK8401,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Square,,silver,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
256,Optical,4,197.10000000000002,NIKE - SEP 2024,PNRX-2436F,F,Full,Optical,53-16-140,GLOBAL,Nike,Plastic,NIKE,True,REC ACETATE-RENEW,717,SHINY GOLD/BLACK,CHINA ONLY,99.0,73.0,NK8401,MOVE TO ZERO,"283,50",NK LIFESTYLE STATEMENT,Square,,gold,shiny,1,2024-01-01,46.0,19.0,20,75,35,67,39,67,46.0,19.0,20,75,35,67,39,67
