Unnamed: 0,Collection,BrandLine,Material,StyleCode,GridValue,Style,Region,Size,Color,Month,Demand,Color_Base,Color_Finish,Is_Multicolor,OpticalOrSun,BrandName,Brand_Tier,Lookalike_ID,Date,Glasses,Sunglasses,Glasses_3m_avg,Sunglasses_3m_avg,Glasses_pct_change,Sunglasses_pct_change,Trend_acetate_frame_glasses,Trend_Calvin_Klein_frames,Trend_FSA_glasses,Trend_metal_frame_glasses,Trend_Lacoste_frames,Trend_Nike_frames
6961,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2023-10,6.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
6962,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2023-11,2.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
6963,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2023-12,2.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
6964,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2024-01,3.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
6965,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2024-02,4.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
6966,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2024-03,3.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
6967,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2024-04,5.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
6968,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2024-05,6.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
6969,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2024-06,7.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
6970,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2024-07,7.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
6971,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317201,NIKE 8154/53/SATIN B,EMEA,53,SATIN B,2024-08,8.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
6432,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2023-09,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
6433,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2023-10,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
6434,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2023-11,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
6435,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2023-12,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
6436,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2024-01,0.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
6437,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2024-02,1.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
6438,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2024-03,1.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
6439,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2024-04,4.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
6440,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2024-05,2.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
6441,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2024-06,1.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
6442,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2024-07,1.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
6443,KO,NIKE OPTICAL,NK7172,NIKE 7172,5317239,NIKE 7172/53/DARK TO,EMEA,53,DARK TO,2024-08,3.0,tortoise,shiny,0.0,Optical,Nike,Sport,Nike_tortoise_NK7172,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
2964,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2023-09,36.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
2965,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2023-10,27.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
2966,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2023-11,29.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
2967,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2023-12,11.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
2968,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2024-01,45.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
2969,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2024-02,43.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
2970,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2024-03,33.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
2971,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2024-04,28.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
2972,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2024-05,21.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
2973,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2024-06,29.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
2974,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2024-07,27.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
2975,KO,NIKE OPTICAL,42039,NIKE 7119,5317307,NIKE 7119/53/MATTE S,EMEA,53,MATTE S,2024-08,16.0,grey,matte,0.0,Optical,Nike,Sport,Nike_grey_42039,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
2988,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2023-09,39.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
2989,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2023-10,44.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
2990,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2023-11,28.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
2991,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2023-12,18.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
2992,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2024-01,33.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
2993,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2024-02,35.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
2994,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2024-03,42.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
2995,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2024-04,25.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
2996,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2024-05,35.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
2997,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2024-06,24.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
2998,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2024-07,27.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
2999,KO,NIKE OPTICAL,42039,NIKE 7119,5317401,NIKE 7119/53/MATTE M,EMEA,53,MATTE M,2024-08,21.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_42039,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
5436,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2023-09,139.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
6984,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2023-09,126.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
10980,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2023-09,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
5437,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2023-10,201.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
6985,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2023-10,158.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
10981,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2023-10,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
5438,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2023-11,138.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
6986,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2023-11,140.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
10982,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2023-11,0.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
5439,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2023-12,89.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
6987,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2023-12,44.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
10983,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2023-12,1.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
5440,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2024-01,123.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
6988,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2024-01,89.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
10984,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2024-01,22.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
5441,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2024-02,142.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
6989,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2024-02,111.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
10985,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2024-02,48.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
5442,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2024-03,125.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
6990,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2024-03,119.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
10986,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2024-03,54.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
5443,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2024-04,127.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
6991,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2024-04,85.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
10987,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2024-04,48.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
5444,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2024-05,148.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
6992,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2024-05,77.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
10988,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2024-05,87.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
5445,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2024-06,126.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
6993,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2024-06,84.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
10989,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2024-06,35.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2024-06-01,47,32,66.0,29.0,-2.13%,-9.38%,20,85,21,42,37,60
5446,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2024-07,114.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
6994,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2024-07,76.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
10990,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2024-07,31.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2024-07-01,46,29,64.0,31.0,2.17%,-13.79%,0,80,18,39,70,62
5447,KO,NIKE OPTICAL,NK7014,NIKE 7014,5317410,NIKE 7014/53/Matte M,EMEA,53,Matte M,2024-08,62.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_NK7014,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
6995,KO,NIKE OPTICAL,NK8154,NIKE 8154,5317410,NIKE 8154/53/SATIN N,EMEA,53,SATIN N,2024-08,50.0,blue,satin,0.0,Optical,Nike,Sport,Nike_blue_NK8154,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
10991,KS,NIKE SUN,NKEV24011,NIKE LIVEFREE CLASSI,5317410,NIKE LIVEFREE CLASSI,EMEA,Unknown,,2024-08,22.0,Unknown,Unknown,0.0,Sun,Nike,Sport,Nike_Unknown_NKEV24011,2024-08-01,47,25,46.0,30.0,-2.13%,-20.00%,18,75,20,48,63,55
1752,KO,NIKE OPTICAL,27718,NIKE 7090,5317411,NIKE 7090/53/MATTE N,EMEA,53,MATTE N,2023-09,73.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_27718,2023-09-01,40,24,41.0,31.0,20.00%,-20.83%,0,65,19,35,78,60
1753,KO,NIKE OPTICAL,27718,NIKE 7090,5317411,NIKE 7090/53/MATTE N,EMEA,53,MATTE N,2023-10,79.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_27718,2023-10-01,48,19,40.0,27.0,-10.42%,0.00%,12,70,24,37,63,58
1754,KO,NIKE OPTICAL,27718,NIKE 7090,5317411,NIKE 7090/53/MATTE N,EMEA,53,MATTE N,2023-11,45.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_27718,2023-11-01,43,19,42.0,23.0,6.98%,0.00%,17,60,41,33,63,73
1755,KO,NIKE OPTICAL,27718,NIKE 7090,5317411,NIKE 7090/53/MATTE N,EMEA,53,MATTE N,2023-12,26.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_27718,2023-12-01,46,19,44.0,21.0,2.17%,-15.79%,14,90,57,32,78,93
1756,KO,NIKE OPTICAL,27718,NIKE 7090,5317411,NIKE 7090/53/MATTE N,EMEA,53,MATTE N,2024-01,69.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_27718,2024-01-01,47,16,46.0,19.0,2.13%,18.75%,20,75,35,39,67,67
1757,KO,NIKE OPTICAL,27718,NIKE 7090,5317411,NIKE 7090/53/MATTE N,EMEA,53,MATTE N,2024-02,50.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_27718,2024-02-01,48,19,45.0,18.0,12.50%,31.58%,0,80,28,40,85,66
1758,KO,NIKE OPTICAL,27718,NIKE 7090,5317411,NIKE 7090/53/MATTE N,EMEA,53,MATTE N,2024-03,57.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_27718,2024-03-01,54,25,47.0,18.0,85.19%,24.00%,0,63,27,35,30,62
1759,KO,NIKE OPTICAL,27718,NIKE 7090,5317411,NIKE 7090/53/MATTE N,EMEA,53,MATTE N,2024-04,57.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_27718,2024-04-01,100,31,50.0,20.0,-55.00%,-3.23%,0,63,22,35,81,63
1760,KO,NIKE OPTICAL,27718,NIKE 7090,5317411,NIKE 7090/53/MATTE N,EMEA,53,MATTE N,2024-05,50.0,blue,matte,0.0,Optical,Nike,Sport,Nike_blue_27718,2024-05-01,45,30,67.0,25.0,4.44%,6.67%,18,70,18,41,48,57
